Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Relative Throttle Position(%)
25-1月-2014 23:07:18.960,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1566.25,3.92156863
25-1月-2014 23:07:19.060,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1559.5,3.92156863
25-1月-2014 23:07:19.160,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1559.5,4.31372547
25-1月-2014 23:07:19.261,2.83303237,6.74207211,-1.56633997,-0.06466393,51,1591,4.31372547
25-1月-2014 23:07:19.360,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1606.25,4.31372547
25-1月-2014 23:07:19.459,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1615.25,4.31372547
25-1月-2014 23:07:19.560,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1614.75,3.92156863
25-1月-2014 23:07:19.661,2.83303237,6.74207211,-1.56633997,-0.06466393,51,1614.75,2.35294127
25-1月-2014 23:07:19.760,2.83303237,6.74207211,-1.56633997,-0.06466393,51,1590,2.35294127
25-1月-2014 23:07:19.862,2.83303237,6.74207211,-1.56633997,-0.06466393,51,1580,2.74509811
25-1月-2014 23:07:19.959,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1535,0.39215687
25-1月-2014 23:07:20.060,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1535,1.17647064
25-1月-2014 23:07:20.160,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1532,1.17647064
25-1月-2014 23:07:20.260,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1522.75,1.17647064
25-1月-2014 23:07:20.360,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1502.25,1.17647064
25-1月-2014 23:07:20.459,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1502.25,1.17647064
25-1月-2014 23:07:20.560,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1448.25,1.96078432
25-1月-2014 23:07:20.660,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1398,1.96078432
25-1月-2014 23:07:20.760,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1481,3.92156863
25-1月-2014 23:07:20.859,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1544.25,2.35294127
25-1月-2014 23:07:20.960,2.83303237,6.74207211,-1.56633997,-0.06466393,50,1544.25,2.74509811
25-1月-2014 23:07:21.060,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1530,2.74509811
25-1月-2014 23:07:21.160,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1505.5,2.74509811
25-1月-2014 23:07:21.259,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1500.75,2.35294127
25-1月-2014 23:07:21.360,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1500.75,2.74509811
25-1月-2014 23:07:21.460,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1518.75,2.74509811
25-1月-2014 23:07:21.560,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1512,2.74509811
25-1月-2014 23:07:21.659,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1499.5,2.35294127
25-1月-2014 23:07:21.760,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1506.75,0.78431374
25-1月-2014 23:07:21.860,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1506.75,0.78431374
25-1月-2014 23:07:21.959,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1492.25,1.17647064
25-1月-2014 23:07:22.059,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1445.5,1.17647064
25-1月-2014 23:07:22.160,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1417,1.17647064
25-1月-2014 23:07:22.260,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1417,1.17647064
25-1月-2014 23:07:22.360,2.83303237,6.74207211,-1.56633997,-0.06466393,49,1397.25,1.17647064
25-1月-2014 23:07:22.460,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1398.25,1.17647064
25-1月-2014 23:07:22.560,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1404.25,1.17647064
25-1月-2014 23:07:22.659,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1404.25,1.17647064
25-1月-2014 23:07:22.760,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1403.75,1.17647064
25-1月-2014 23:07:22.860,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1409.5,1.17647064
25-1月-2014 23:07:22.959,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1416,1.17647064
25-1月-2014 23:07:23.060,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1417.5,1.17647064
25-1月-2014 23:07:23.160,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1417.5,1.17647064
25-1月-2014 23:07:23.260,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1416.75,1.17647064
25-1月-2014 23:07:23.360,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1402.5,1.17647064
25-1月-2014 23:07:23.459,2.83303237,6.74207211,-1.56633997,-0.06466393,48,1392.5,1.17647064
25-1月-2014 23:07:23.559,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1392.5,1.17647064
25-1月-2014 23:07:23.660,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1379.75,1.17647064
25-1月-2014 23:07:23.760,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1376.25,1.17647064
25-1月-2014 23:07:23.859,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1379.25,1.17647064
25-1月-2014 23:07:23.960,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1379.25,1.17647064
25-1月-2014 23:07:24.060,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1391,1.17647064
25-1月-2014 23:07:24.159,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1404,1.17647064
25-1月-2014 23:07:24.260,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1411.5,1.17647064
25-1月-2014 23:07:24.360,2.83303237,6.74207211,-1.56633997,-0.06466393,47,1411.5,1.17647064
25-1月-2014 23:07:24.459,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1409.75,1.17647064
25-1月-2014 23:07:24.560,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1391.25,1.17647064
25-1月-2014 23:07:24.660,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1382.25,1.17647064
25-1月-2014 23:07:24.760,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1382.25,1.17647064
25-1月-2014 23:07:24.860,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1360.75,1.17647064
25-1月-2014 23:07:24.960,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1335.75,1.17647064
25-1月-2014 23:07:25.059,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1321.5,1.17647064
25-1月-2014 23:07:25.160,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1321.5,0.78431374
25-1月-2014 23:07:25.260,2.83303237,6.74207211,-1.56633997,-0.06466393,46,1305.5,0.78431374
25-1月-2014 23:07:25.359,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1297,0.78431374
25-1月-2014 23:07:25.461,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1290.25,1.17647064
25-1月-2014 23:07:25.560,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1282.25,1.17647064
25-1月-2014 23:07:25.660,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1282.25,1.17647064
25-1月-2014 23:07:25.760,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1289,1.17647064
25-1月-2014 23:07:25.859,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1298.25,1.17647064
25-1月-2014 23:07:25.959,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1306.75,1.17647064
25-1月-2014 23:07:26.060,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1318.5,1.17647064
25-1月-2014 23:07:26.160,2.83303237,6.74207211,-1.56633997,-0.06466393,45,1318.5,1.17647064
25-1月-2014 23:07:26.260,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1330.75,1.17647064
25-1月-2014 23:07:26.360,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1333.25,1.17647064
25-1月-2014 23:07:26.459,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1330.75,1.17647064
25-1月-2014 23:07:26.560,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1330.75,1.17647064
25-1月-2014 23:07:26.660,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1315,1.17647064
25-1月-2014 23:07:26.759,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1290.75,1.17647064
25-1月-2014 23:07:26.859,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1290.75,1.17647064
25-1月-2014 23:07:26.960,2.83303237,6.74207211,-1.56633997,-0.06466393,44,1263.25,0.78431374
25-1月-2014 23:07:27.059,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1270,0.78431374
25-1月-2014 23:07:27.160,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1268.75,1.17647064
25-1月-2014 23:07:27.260,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1268.75,1.17647064
25-1月-2014 23:07:27.360,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1261.5,1.17647064
25-1月-2014 23:07:27.460,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1259.25,1.17647064
25-1月-2014 23:07:27.560,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1263.75,1.17647064
25-1月-2014 23:07:27.659,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1263.75,1.17647064
25-1月-2014 23:07:27.759,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1266.5,1.17647064
25-1月-2014 23:07:27.860,2.83303237,6.74207211,-1.56633997,-0.06466393,43,1253.25,0.78431374
25-1月-2014 23:07:27.960,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1251,0.78431374
25-1月-2014 23:07:28.060,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1246,0.78431374
25-1月-2014 23:07:28.159,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1233.25,1.17647064
25-1月-2014 23:07:28.260,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1233.25,0.78431374
25-1月-2014 23:07:28.361,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1217.25,0.78431374
25-1月-2014 23:07:28.459,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1199.25,1.17647064
25-1月-2014 23:07:28.560,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1180.25,1.17647064
25-1月-2014 23:07:28.660,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1174.75,1.17647064
25-1月-2014 23:07:28.760,2.83303237,6.74207211,-1.56633997,-0.06466393,42,1174.75,1.17647064
25-1月-2014 23:07:28.859,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1177.25,1.17647064
25-1月-2014 23:07:28.960,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1196.25,0.78431374
25-1月-2014 23:07:29.060,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1196.75,0.78431374
25-1月-2014 23:07:29.159,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1196.75,0.78431374
25-1月-2014 23:07:29.259,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1203,0.78431374
25-1月-2014 23:07:29.359,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1210,0.78431374
25-1月-2014 23:07:29.460,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1215.25,0.78431374
25-1月-2014 23:07:29.560,2.83303237,6.74207211,-1.56633997,-0.06466393,41,1219.25,0.78431374
25-1月-2014 23:07:29.659,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1219.25,1.17647064
25-1月-2014 23:07:29.761,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1206.25,1.17647064
25-1月-2014 23:07:29.859,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1192.75,1.17647064
25-1月-2014 23:07:29.960,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1177.75,1.17647064
25-1月-2014 23:07:30.060,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1169,0.78431374
25-1月-2014 23:07:30.160,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1169,1.17647064
25-1月-2014 23:07:30.259,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1154,1.17647064
25-1月-2014 23:07:30.360,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1138.75,0.78431374
25-1月-2014 23:07:30.460,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1135.5,1.17647064
25-1月-2014 23:07:30.559,2.83303237,6.74207211,-1.56633997,-0.06466393,40,1135.5,0.78431374
25-1月-2014 23:07:30.660,2.83303237,6.74207211,-1.56633997,-0.06466393,39,1144,0.78431374
25-1月-2014 23:07:30.760,2.83303237,6.74207211,-1.56633997,-0.06466393,39,1140.5,0.78431374
25-1月-2014 23:07:30.859,2.83303237,6.74207211,-1.56633997,-0.06466393,39,1147.5,0.78431374
25-1月-2014 23:07:30.961,2.83303237,6.74207211,-1.56633997,-0.06466393,39,1139.5,0.78431374
25-1月-2014 23:07:31.060,2.83303237,6.74207211,-1.56633997,-0.06466393,39,1139.5,0.78431374
25-1月-2014 23:07:31.159,2.83303237,6.74207211,-1.56633997,-0.06466393,39,1140,0.78431374
25-1月-2014 23:07:31.260,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1141,0.78431374
25-1月-2014 23:07:31.360,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1134.75,0.78431374
25-1月-2014 23:07:31.460,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1143.25,0.78431374
25-1月-2014 23:07:31.560,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1131.25,0.78431374
25-1月-2014 23:07:31.659,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1131.25,0.78431374
25-1月-2014 23:07:31.760,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1126.75,0.78431374
25-1月-2014 23:07:31.861,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1113.25,0.78431374
25-1月-2014 23:07:31.959,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1082.25,0.78431374
25-1月-2014 23:07:32.060,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1082.25,0.78431374
25-1月-2014 23:07:32.159,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1100.25,0.78431374
25-1月-2014 23:07:32.259,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1107,0.78431374
25-1月-2014 23:07:32.360,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1128,0.78431374
25-1月-2014 23:07:32.460,2.83303237,6.74207211,-1.56633997,-0.06466393,38,1128,0.78431374
25-1月-2014 23:07:32.560,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1138.5,0.78431374
25-1月-2014 23:07:32.660,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1171.5,0.78431374
25-1月-2014 23:07:32.759,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1200.5,0.78431374
25-1月-2014 23:07:32.860,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1246.5,1.17647064
25-1月-2014 23:07:32.960,2.83303237,6.74207211,-1.56633997,-0.06466393,37,1246.5,1.17647064
25-1月-2014 23:07:33.059,2.83303237,6.74207211,-1.56633997,-0.06466393,36,1279,1.17647064
25-1月-2014 23:07:33.160,2.83303237,6.74207211,-1.56633997,-0.06466393,36,1312.25,1.17647064
25-1月-2014 23:07:33.260,2.83303237,6.74207211,-1.56633997,-0.06466393,36,1317.25,1.17647064
25-1月-2014 23:07:33.360,2.83303237,6.74207211,-1.56633997,-0.06466393,36,1317.25,1.17647064
25-1月-2014 23:07:33.460,2.83303237,6.74207211,-1.56633997,-0.06466393,36,1328.25,1.17647064
25-1月-2014 23:07:33.560,2.83303237,6.74207211,-1.56633997,-0.06466393,36,1324.5,1.17647064
25-1月-2014 23:07:33.659,2.83303237,6.74207211,-1.56633997,-0.06466393,36,1311,1.17647064
25-1月-2014 23:07:33.761,2.83303237,6.74207211,-1.56633997,-0.06466393,35,1297.25,1.17647064
25-1月-2014 23:07:33.860,2.83303237,6.74207211,-1.56633997,-0.06466393,35,1297.25,1.17647064
25-1月-2014 23:07:33.959,2.83303237,6.74207211,-1.56633997,-0.06466393,35,1276.75,1.17647064
25-1月-2014 23:07:34.060,2.83303237,6.74207211,-1.56633997,-0.06466393,35,1266,1.17647064
25-1月-2014 23:07:34.159,2.83303237,6.74207211,-1.56633997,-0.06466393,35,1257.75,1.17647064
25-1月-2014 23:07:34.267,2.83303237,6.74207211,-1.56633997,-0.06466393,35,1250.75,1.17647064
25-1月-2014 23:07:34.360,2.83303237,6.74207211,-1.56633997,-0.06466393,35,1250.75,0.78431374
25-1月-2014 23:07:34.459,2.83303237,6.74207211,-1.56633997,-0.06466393,34,1249.5,0.78431374
25-1月-2014 23:07:34.560,2.83303237,6.74207211,-1.56633997,-0.06466393,34,1250.25,0.78431374
25-1月-2014 23:07:34.659,2.83303237,6.74207211,-1.56633997,-0.06466393,34,1245,0.78431374
25-1月-2014 23:07:34.760,2.83303237,6.74207211,-1.56633997,-0.06466393,34,1245,1.17647064
25-1月-2014 23:07:34.860,2.83303237,6.74207211,-1.56633997,-0.06466393,34,1229.75,1.17647064
25-1月-2014 23:07:34.959,2.83303237,6.74207211,-1.56633997,-0.06466393,34,1238.25,1.17647064
25-1月-2014 23:07:35.060,2.83303237,6.74207211,-1.56633997,-0.06466393,34,1263,1.17647064
25-1月-2014 23:07:35.160,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1263,1.17647064
25-1月-2014 23:07:35.259,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1276,1.17647064
25-1月-2014 23:07:35.359,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1289,1.17647064
25-1月-2014 23:07:35.460,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1294.5,1.17647064
25-1月-2014 23:07:35.560,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1294.5,1.17647064
25-1月-2014 23:07:35.660,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1290,1.17647064
25-1月-2014 23:07:35.760,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1282.25,1.17647064
25-1月-2014 23:07:35.860,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1257.75,1.17647064
25-1月-2014 23:07:35.961,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1257.75,1.17647064
25-1月-2014 23:07:36.060,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1239,1.17647064
25-1月-2014 23:07:36.161,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1219.25,1.17647064
25-1月-2014 23:07:36.261,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1205.5,1.17647064
25-1月-2014 23:07:36.360,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1205.5,0.78431374
25-1月-2014 23:07:36.460,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1192.25,0.78431374
25-1月-2014 23:07:36.560,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1168.75,0.78431374
25-1月-2014 23:07:36.660,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1147.75,0.78431374
25-1月-2014 23:07:36.760,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1147.75,0.78431374
25-1月-2014 23:07:36.860,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1125.5,1.17647064
25-1月-2014 23:07:36.960,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1132.5,1.17647064
25-1月-2014 23:07:37.060,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1153.75,0.78431374
25-1月-2014 23:07:37.160,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1152,0.78431374
25-1月-2014 23:07:37.260,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1148,0.78431374
25-1月-2014 23:07:37.360,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1148,0.78431374
25-1月-2014 23:07:37.460,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1153,0.78431374
25-1月-2014 23:07:37.561,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1140.25,0.78431374
25-1月-2014 23:07:37.660,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1136,0.78431374
25-1月-2014 23:07:37.760,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1136,0.78431374
25-1月-2014 23:07:37.860,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1118.25,0.78431374
25-1月-2014 23:07:37.960,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1100.75,0.78431374
25-1月-2014 23:07:38.060,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1102.5,3.13725495
25-1月-2014 23:07:38.160,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1102.5,9.4117651
25-1月-2014 23:07:38.259,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1181,1.17647064
25-1月-2014 23:07:38.361,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1361.75,1.17647064
25-1月-2014 23:07:38.459,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1527.75,2.35294127
25-1月-2014 23:07:38.559,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1675.5,3.13725495
25-1月-2014 23:07:38.660,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1675.5,3.52941179
25-1月-2014 23:07:38.760,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1728.25,3.52941179
25-1月-2014 23:07:38.860,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1775.75,3.92156863
25-1月-2014 23:07:38.959,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1831.25,4.70588255
25-1月-2014 23:07:39.059,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1831.25,9.4117651
25-1月-2014 23:07:39.160,2.83303237,6.74207211,-1.56633997,-0.06466393,28,1929.75,9.4117651
25-1月-2014 23:07:39.260,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1970,7.45098066
25-1月-2014 23:07:39.359,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1970,7.84313726
25-1月-2014 23:07:39.460,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1954,5.09803915
25-1月-2014 23:07:39.560,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1933,5.09803915
25-1月-2014 23:07:39.660,2.83303237,6.74207211,-1.56633997,-0.06466393,29,1875,4.70588255
25-1月-2014 23:07:39.760,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1875,4.70588255
25-1月-2014 23:07:39.860,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1855.75,4.70588255
25-1月-2014 23:07:39.960,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1873.75,4.31372547
25-1月-2014 23:07:40.061,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1886.75,3.92156863
25-1月-2014 23:07:40.161,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1886.75,3.92156863
25-1月-2014 23:07:40.260,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1901.5,3.92156863
25-1月-2014 23:07:40.360,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1899.25,3.92156863
25-1月-2014 23:07:40.460,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1901,3.92156863
25-1月-2014 23:07:40.561,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1901,3.52941179
25-1月-2014 23:07:40.660,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1889.75,3.52941179
25-1月-2014 23:07:40.760,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1873.25,3.52941179
25-1月-2014 23:07:40.860,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1844.75,3.92156863
25-1月-2014 23:07:40.961,2.83303237,6.74207211,-1.56633997,-0.06466393,30,1844.75,3.52941179
25-1月-2014 23:07:41.060,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1775.5,3.52941179
25-1月-2014 23:07:41.160,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1716.25,3.52941179
25-1月-2014 23:07:41.260,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1766.25,3.52941179
25-1月-2014 23:07:41.360,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1766.25,3.92156863
25-1月-2014 23:07:41.460,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1737.25,3.92156863
25-1月-2014 23:07:41.561,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1753.25,3.13725495
25-1月-2014 23:07:41.660,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1743,3.52941179
25-1月-2014 23:07:41.760,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1743,3.52941179
25-1月-2014 23:07:41.860,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1760.25,3.52941179
25-1月-2014 23:07:41.960,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1759.75,3.92156863
25-1月-2014 23:07:42.060,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1773.5,3.92156863
25-1月-2014 23:07:42.160,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1773.5,3.92156863
25-1月-2014 23:07:42.260,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1767.75,3.92156863
25-1月-2014 23:07:42.360,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1795.25,3.92156863
25-1月-2014 23:07:42.460,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1833.75,4.31372547
25-1月-2014 23:07:42.560,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1833.75,4.31372547
25-1月-2014 23:07:42.672,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1872,4.31372547
25-1月-2014 23:07:42.762,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1916,4.31372547
25-1月-2014 23:07:42.860,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1916,4.31372547
25-1月-2014 23:07:42.960,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1933.5,4.31372547
25-1月-2014 23:07:43.060,2.83303237,6.74207211,-1.56633997,-0.06466393,31,1933.5,4.31372547
25-1月-2014 23:07:43.160,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1914.5,4.31372547
25-1月-2014 23:07:43.259,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1945,5.09803915
25-1月-2014 23:07:43.360,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1995,5.88235283
25-1月-2014 23:07:43.460,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1995,5.49019623
25-1月-2014 23:07:43.559,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1965.25,5.49019623
25-1月-2014 23:07:43.660,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1743.25,11.37254906
25-1月-2014 23:07:43.760,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1437.25,34.11764908
25-1月-2014 23:07:43.860,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1437.25,29.01960754
25-1月-2014 23:07:43.960,2.83303237,6.74207211,-1.56633997,-0.06466393,32,1523.25,16.47058868
25-1月-2014 23:07:44.063,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1749,16.47058868
25-1月-2014 23:07:44.160,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1762.5,13.33333397
25-1月-2014 23:07:44.260,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1762.5,11.76470566
25-1月-2014 23:07:44.360,2.83303237,6.74207211,-1.56633997,-0.06466393,33,1758.75,11.37254906
